date_created,date_updated,language,llm_review_translated,recommend_the_game,count_review_liked,count_review_marked_funny,comment_count,steam_purchase,received_for_free,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_last_played,llm_sentiment_label,llm_sentiment_score,llm_10_words_summary,tl_dr,llm_keywords,llm_themes,llm_pros,llm_cons,llm_score,llm_feature_requests,language_detected,quote_highlight,llm_toxicity_score,llm_sarcasm_flag,llm_humor_flag,llm_spam_flag,coherence_score,llm_bug_reported_flag,bug_type,llm_bug_report_text,llm_feature_requested_flag,llm_feature_requested_tag,llm_feature_requested_text,playtime_bucket,reviewer_experience_level,llm_NPS,llm_emotion,llm_review_pertinence_flag,review,recommendation_ID,weighted_vote_score,author_ID
2025-10-24,2025-10-24,french,I really liked the atmosphere of the game. I would recommend it for playing with 3 or 4 friends.,true,0,0,0,true,false,22,1,309,157,1761313188,positive,0.9,"Great atmosphere, best enjoyed with friends.",The game has a fantastic atmosphere and is best played with 3 or 4 friends.,"[""atmosphere"", ""game"", ""recommend"", ""friends"", ""multiplayer""]","[""social gaming"", ""game environment"", ""friendship"", ""cooperative play"", ""recommendations""]","[""Great atmosphere"", ""Recommended for playing with 3 or 4 friends""]",[],"{""gameplay"": 0.8, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": 0.0, ""atmosphere"": 1.0, ""multiplayer"": 0.8}","[""Multiplayer support for 3 or 4 players""]",fr,I really liked the atmosphere of the game. I would recommend it for playing with friends.,0,false,false,false,1,false,none,,true,"[""Multiplayer support for 3-4 players""]",Consider adding a multiplayer mode that accommodates 3 to 4 players to enhance the social experience of the game.,none,novice,promoter,joy,true,J'ai beaucoup aimé l'ambiance du jeu. Je recommanderai pour jouer à 3 ou 4 avec des amis.,207463356,0.5,76561198078856768
2025-10-24,2025-10-24,french,"Very fun game! It reminds you of Lethal Company, with a strong emphasis on cooperation. The map always changes between days so you don't feel bored, it was really fun to try and reach 5 stars with friends. I hope devs will continue to add monsters. Oh and I hate that moving pizza, it kills me every time...",true,1,0,0,true,false,0,2,621,141,1761497815,positive,0.85,Fun cooperative game with changing maps and challenges.,"A fun, cooperative game reminiscent of Lethal Company, featuring changing maps and challenges, though the moving pizza is frustrating.","[""fun"", ""cooperation"", ""Lethal Company"", ""map changes"", ""5 stars"", ""monsters"", ""moving pizza""]","[""gameplay experience"", ""multiplayer dynamics"", ""level design"", ""challenge"", ""developer engagement""]","[""Very fun game"", ""Strong emphasis on cooperation"", ""Map changes between days, preventing boredom"", ""Fun to try and reach 5 stars with friends"", ""Hope for continued addition of monsters""]","[""Moving pizza is frustrating and can lead to death""]","{""gameplay"": 1.0, ""controls"": 0.0, ""performance"": 1.0, ""bugs"": -1.0, ""graphics"": 0.0, ""sound"": 0.0, ""story"": 0.0}","[""Add more monsters"", ""Improve the mechanics of the moving pizza""]",en,"Very fun game! It reminds you of Lethal Company, with a strong emphasis on cooperation.",0,false,true,false,0.9,false,none,,true,"[""More monsters"", ""Adjustments to moving pizza mechanics""]","Consider adding a variety of new monsters to enhance gameplay diversity. Additionally, tweaking the mechanics of the moving pizza could improve player experience and reduce frustration.",none,régulier,promoter,joy,true,"Very fun game ! It reminds you of Lethal Company, with a strong emphasis on cooperation. The map always changes between days so you don't feal bored, it was really fun to try and reach 5 stars with friends. 
I hope devs will continue to add monsters 
Oh and I hate that moving pizza, kills me every time...",207489225,0.5,76561197983334694
2025-10-24,2025-10-24,french,"Enormous potential if the game is well supported. Just with the content at launch, I laughed a lot! Good job team!",true,0,0,0,false,true,0,10,164,164,1760903664,positive,0.9,"Great potential, enjoyed the launch content and humor.",The game shows enormous potential and provided a lot of laughs at launch; good job to the team!,"[""potential"", ""support"", ""content"", ""launch"", ""laughter"", ""team""]","[""game development"", ""community support"", ""humor in gaming"", ""initial impressions"", ""teamwork""]","[""Enormous potential if well supported"", ""Content at launch is enjoyable"", ""Provides a lot of laughter""]",[],"{""gameplay"": 1.0, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": 0.0, ""content"": 1.0, ""support"": 1.0, ""humor"": 1.0}",[],fr,Enormous potential if the game is well supported. I laughed a lot!,0,false,true,false,0.9,false,none,,false,[],The game shows great promise and has already provided a lot of enjoyment. Continued support and content updates will enhance the experience even further.,none,régulier,promoter,joy,true,Enorme potentiel si le jeu est bien suivi. Rien qu'avec le contenu au launch j'ai énormément ri ! GG l'équipe !,207468812,0.5,76561197988283095
2025-10-24,2025-10-24,koreana,"It's a bit tough for four people, but it's quite fun.",true,0,0,0,true,false,0,12,234,234,1761319799,positive,0.8,Challenging yet enjoyable for a group of four.,The game is challenging for four players but ultimately very enjoyable.,"[""tough"", ""four people"", ""fun""]","[""multiplayer"", ""difficulty"", ""enjoyment""]","[""Quite fun""]","[""A bit tough for four people""]","{""gameplay"": 0.5, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": 0.0, ""difficulty"": -0.5, ""fun_factor"": 0.5}","[""Adjust difficulty for four players"", ""Add more fun elements or mechanics""]",ko,"It's a bit tough for four people, but it's quite fun.",0,false,false,false,0.9,false,none,,true,"[""Difficulty adjustment for smaller groups"", ""Enhanced tutorial or guidance for new players""]","Consider implementing a difficulty adjustment feature to accommodate smaller groups, as well as an enhanced tutorial to help new players get started more easily.",none,novice,passive,joy,true,4명이서 하기엔 좀 빡셈 나름 재밌음,207470864,0.5,76561198939980809
2025-10-24,2025-10-24,english,"Desperately needs balancing fixes, but is fun.",true,4,0,0,true,false,555,59,161,161,1761293436,neutral,0.5,Fun game but requires balancing improvements.,The game is enjoyable but urgently needs balancing fixes.,"[""balancing"", ""fixes"", ""fun"", ""gameplay"", ""issues""]","[""game balance"", ""player experience"", ""game enjoyment"", ""improvement needs"", ""game mechanics""]","[""Fun gameplay""]","[""Desperately needs balancing fixes""]","{""gameplay"": 0.5, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": 0.0, ""balance"": -0.5, ""fun_factor"": 0.5}","[""balancing fixes""]",en,"Desperately needs balancing fixes, but is fun.",0,false,false,false,0.8,false,none,,true,"[""balancing fixes""]",Implement balancing adjustments to enhance gameplay experience and ensure fair competition among players.,none,régulier,passive,frustration,true,"Desperately needs balancing fixes, but is fun.",207471928,0.6,76561198142087846
2025-10-24,2025-10-24,english,"GAME BURIK, FAILED TO DELIVER PIZZA ON THE FIRST DAY. DON'T PLAY. YOU WILL REGRET IT.",false,3,4,1,false,false,0,3,30,30,1761322188,neutral,0.5,"Game fails to deliver, not worth playing.",GAME BURIK disappoints by failing to deliver pizza; avoid playing to prevent regret.,"[""GAME BURIK"", ""failed"", ""deliver"", ""pizza"", ""first day"", ""don't play"", ""regret""]","[""game performance"", ""customer satisfaction"", ""delivery issues"", ""user experience"", ""recommendation""]",[],"[""Failed to deliver pizza on the first day"", ""Recommendation against playing the game"", ""Potential for regret after playing""]","{""gameplay"": -1.0, ""controls"": -1.0, ""performance"": -1.0, ""bugs"": -1.0, ""overall"": -1.0}","[""Improve delivery system to ensure timely pizza delivery""]",id,FAILED TO DELIVER PIZZA ON THE FIRST DAY. DON'T PLAY. YOU WILL REGRET IT.,0.1,false,false,false,0.7,false,none,,true,"[""Improved delivery mechanics"", ""Better customer service response"", ""In-game tutorial for new players""]",Focus on enhancing the delivery system to ensure timely service and consider implementing a tutorial to guide new players through the game mechanics.,none,régulier,detractor,disappointment,false,"GAME BURIK, NGEBUG PAS SELESAI ANTAR PIZZA DI HARI PERTAMA. JGN MAIN. RUGI KALIAN",207473517,0.4,76561198091267476
2025-10-24,2025-10-24,schinese,"Not fun, this is too boring.",true,0,0,0,true,false,0,21,62,62,1761323195,negative,0.9,Game is boring and not enjoyable.,The game is considered boring and not fun to play.,"[""not fun"", ""boring""]","[""gameplay experience"", ""entertainment value"", ""player engagement""]",[],"[""Not fun"", ""Too boring""]","{""gameplay"": -1.0, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": 0.0, ""graphics"": 0.0, ""story"": 0.0, ""sound"": 0.0}",[],zh,"Not fun, this is too boring.",0,false,false,false,0.8,false,none,,true,"[""Add more engaging content"", ""Incorporate interactive elements"", ""Introduce gamification features""]","To enhance user engagement, consider adding interactive elements and gamification features that make the experience more enjoyable and less monotonous.",none,novice,detractor,disappointment,false,不好玩，这太无聊了,207474925,0.5,76561199542202879
2025-10-24,2025-10-24,french,"Great game to play with friends, A good variety of nice mobs, especially when you see your friend getting smashed by a car. Thanks to this game, I will never complain about a pizza delivery being late again.",true,4,0,0,false,false,1350,4,751,175,1761326599,positive,0.95,Fun game with friends and entertaining mob interactions.,A great multiplayer game with amusing mob encounters and fun moments with friends.,"[""game"", ""friends"", ""mobs"", ""car"", ""pizza delivery""]","[""multiplayer experience"", ""humor"", ""friendship"", ""game mechanics"", ""unexpected events""]","[""Great game to play with friends"", ""Good variety of nice mobs"", ""Humorous moments, like seeing a friend getting smashed by a car""]",[],"{""gameplay"": 1.0, ""controls"": 1.0, ""performance"": 1.0, ""bugs"": 0.0, ""graphics"": 1.0, ""sound"": 1.0, ""multiplayer"": 1.0, ""replayability"": 1.0}",[],fr,"Great game to play with friends, especially when you see your friend getting smashed by a car.",0,false,true,false,0.9,false,none,,true,"[""Multiplayer enhancements"", ""More diverse mob interactions"", ""In-game humor elements""]","Consider adding more multiplayer features to enhance cooperative gameplay and introduce unique mob interactions that can create humorous moments, similar to the car incident mentioned.",none,novice,promoter,joy,true,"Super jeu pour jouer avec des potes,
Une bonne variété de mobs bien sympas surtout quand tu vois ton pote se faire éclater par une voiture.
Grâce à ce jeu, plus jamais je me plaindrai du retard d'un livreur de pizza.",207478705,0.6,76561198057441955
2025-10-24,2025-10-24,english,"It's a fun pizza game and I like the monsters that try to kill you, lol.",true,0,0,0,true,false,180,19,84,84,1761413159,positive,0.9,Fun pizza game with entertaining monster challenges.,The game is enjoyable with fun pizza mechanics and amusing monster encounters.,"[""pizza"", ""game"", ""monsters"", ""fun"", ""kill""]","[""gameplay"", ""humor"", ""monsters"", ""food"", ""entertainment""]","[""Fun gameplay"", ""Engaging monsters that add challenge""]",[],"{""gameplay"": 0.8, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": 0.0, ""graphics"": 0.0, ""sound"": 0.0, ""story"": 0.0}",[],en,It's a fun pizza game and I like the monsters that try to kill you.,0,false,true,false,0.9,false,none,,true,"[""More monster types"", ""Power-ups to defeat monsters"", ""Multiplayer mode""]",Consider adding a variety of monster types to enhance gameplay and introduce power-ups that players can use to defeat them. A multiplayer mode could also increase engagement and fun.,none,novice,promoter,joy,true,its a fun pizza game and i like the monsters that try and kill you lol,207429781,0.5,76561199090628076
2025-10-23,2025-10-23,french,"Really nice co-op game! Monsters are really fun and scary, I've screamed a couple of times while playing! I've been loving the demo so far, the developers have been listening to feedback and improving the game, I can't wait to see what they add next. That's a must-have in your library for game nights with friends. And at that price? No-brainer.",true,3,0,0,true,false,0,4,439,64,1761214999,positive,0.95,Fun co-op game with scary monsters and great feedback.,"A must-have co-op game with fun, scary monsters and responsive developers, perfect for game nights.","[""co-op"", ""monsters"", ""scary"", ""demo"", ""feedback"", ""game nights"", ""price""]","[""multiplayer gaming"", ""game development"", ""user experience"", ""social interaction"", ""value for money""]","[""Really nice co-op game"", ""Monsters are fun and scary"", ""Engaging gameplay that elicits strong reactions"", ""Developers listen to feedback and improve the game"", ""Exciting anticipation for future updates"", ""Great for game nights with friends"", ""Affordable price""]",[],"{""gameplay"": 1.0, ""controls"": 1.0, ""performance"": 1.0, ""bugs"": 0.0, ""graphics"": 1.0, ""sound"": 1.0, ""value"": 1.0, ""community"": 1.0}",[],en,"Really nice co-op game! Monsters are really fun and scary, I've screamed a couple of times!",0,false,false,false,1,false,none,,true,[],Consider adding more monster variety and unique gameplay mechanics to enhance the co-op experience even further.,none,régulier,promoter,joy,true,"Really nice co-op game ! Monster are really fun and scary, i've screamed a couple times while playing ! 
Been loving the demo so far, Devs have been listening to feedback and improving the game, can't wait to see what they add next. 

That's a must have in your libraryfor game nights with friends. 
And at that price ? no-brainer.",207405688,0.5,76561198114576542
2025-10-23,2025-10-23,english,"In a classic world with normal customers, delivering pizza can be boring.... But HERE? In this CITY? The game is so much fun, a little creepy, spooky... perfect for the season! I can't wait to play again with my friends! The artwork with the environment is really cool, and the character design too! The devs are responsive and attentive! If you're searching for a fun game to play with your friends, it's the one!",true,6,0,0,true,false,0,3,409,21,1761476523,positive,0.95,"Fun, spooky pizza delivery game perfect for friends.","This game offers a fun, spooky pizza delivery experience with great artwork, perfect for playing with friends.","[""pizza delivery"", ""fun"", ""creepy"", ""spooky"", ""artwork"", ""character design"", ""responsive developers"", ""multiplayer""]","[""gameplay experience"", ""art and design"", ""community engagement"", ""seasonal themes"", ""multiplayer enjoyment""]","[""The game is fun and engaging."", ""Has a creepy and spooky atmosphere, perfect for the season."", ""Great artwork and environment design."", ""Well-designed characters."", ""Developers are responsive and attentive."", ""Good for playing with friends.""]","[""Delivering pizza can be boring in a classic world.""]","{""gameplay"": 1.0, ""controls"": 1.0, ""performance"": 1.0, ""bugs"": 1.0, ""artwork"": 1.0, ""character_design"": 1.0, ""developer_responsiveness"": 1.0, ""multiplayer_experience"": 1.0}",[],en,"The game is so much fun, a little creepy, spooky... perfect for the season!",0,false,false,false,0.9,false,none,,true,"[""Multiplayer modes for more friends"", ""Seasonal events for special gameplay"", ""Enhanced character customization options""]",Consider adding multiplayer modes to enhance the fun with friends and introduce seasonal events to keep the gameplay fresh and engaging.,none,novice,promoter,joy,true,"In a classic world with normal costumers, delivering pizza can be boring.... But HERE ? In this CITY ? The game is so much fun, a little creepy, spooky... perfect for the season ! 
I can't wait to play again with my friends ! 
The artwork with the environnement is really cool, and the character design too ! 
The devs are responsive and attentive ! 
If you're searching for a fun game to play with your friends, it's the one ! 

",207396404,0.6,76561199223606785
2025-10-23,2025-10-23,french,"Very fun game to play with friends! And perfect for celebrating Halloween in a few days hehe. The monsters are really scary, the pizzas are delicious, long live chorizo! In short, I recommend!",true,3,0,0,true,false,0,9,51,51,1761240251,positive,0.95,"Fun game for friends, great for Halloween celebrations!","A fun and scary game perfect for Halloween, highly recommended for playing with friends.","[""fun"", ""friends"", ""Halloween"", ""monsters"", ""pizzas"", ""chorizo"", ""recommend""]","[""multiplayer gaming"", ""seasonal celebrations"", ""horror elements"", ""food"", ""social interaction""]","[""Very fun game to play with friends"", ""Perfect for celebrating Halloween"", ""Monsters are really scary"", ""Delicious pizzas""]",[],"{""gameplay"": 1.0, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": 0.0, ""graphics"": 0.0, ""sound"": 1.0, ""multiplayer"": 1.0, ""atmosphere"": 1.0, ""story"": 0.0}",[],fr,Very fun game to play with friends! Perfect for celebrating Halloween!,0,false,true,false,0.9,false,none,,false,[],"No specific feature requests were identified in the review, but the positive feedback suggests that maintaining the game's fun elements is important.",none,novice,promoter,joy,true,"Jeu très fun à jouer entre amis ! Et parfait pour célébrer Halloween dans quelques jours héhé.
Les monstres sont bien flippants, les pizzas sont délicieuses, vive le chorizo !
Bref, je recommande !",207404262,0.5,76561198021635407
2025-10-23,2025-10-23,english,"For a cheap game to kill time with friends, it's worth it. 1. Flash the lights at the Slender Man looking figure or baby. 2. Keep your eyes on the pizza slices. If they start moving, walk backward to avoid getting caught. 3. The balloons look suspicious, so do not walk past their strings or they will lift you up and drop you, which can kill you. 4. Break any zombie looking eggs you find. 5. When the ghost car appears, sprint left or right to dodge it.",true,2,0,0,true,false,0,3,167,167,1761262446,positive,0.8,"Fun, cheap game for playing with friends.","A fun and inexpensive game to enjoy with friends, featuring unique mechanics and challenges.","[""cheap game"", ""friends"", ""Slender Man"", ""pizza slices"", ""balloons"", ""zombie eggs"", ""ghost car""]","[""multiplayer gameplay"", ""survival mechanics"", ""horror elements"", ""strategy"", ""casual gaming""]","[""Cheap game to kill time with friends"", ""Engaging mechanics like flashing lights at enemies"", ""Interactive gameplay elements such as avoiding moving pizza slices"", ""Strategic gameplay with balloons and zombie eggs"", ""Exciting moments with ghost car dodging""]",[],"{""gameplay"": 0.5, ""controls"": 0.5, ""performance"": 0.5, ""bugs"": 0.0, ""graphics"": 0.5, ""sound"": 0.5, ""multiplayer"": 0.5}","[""Flash the lights at the Slender Man looking figure or baby"", ""Implement a mechanic to keep an eye on moving pizza slices and walk backward to avoid getting caught"", ""Add a feature to avoid walking past balloon strings to prevent being lifted and dropped"", ""Include a mechanic to break zombie looking eggs"", ""Create a sprint mechanic to dodge the ghost car when it appears""]",en,"For a cheap game to kill time with friends, it's worth it.",0,false,false,false,0.85,false,none,,true,"[""Light flashing mechanic against enemies"", ""Moving pizza slice avoidance"", ""Balloon string hazard"", ""Zombie egg breaking feature"", ""Ghost car dodging mechanic""]","Implement a tutorial mode to introduce players to these mechanics, enhancing gameplay understanding and enjoyment. Additionally, consider adding a multiplayer mode for cooperative play to increase engagement.",none,novice,promoter,joy,true,"For cheap game to kill time with friends its worth it. 

1. Flash the lights at the Slender Man looking figure or baby.

2. Keep your eyes on the pizza slices. If they start moving, walk backward to avoid getting caught.

3. The balloons look suspicious, so do not walk past their strings or they will lift you up and drop you, which can kill you.

4. Break any zombie looking eggs you find.

5. When the ghost car appears, sprint left or right to dodge it.",207423873,0.5,76561197960269584
2025-10-23,2025-10-23,german,Funny game,true,0,0,1,true,false,42,4,1601,1601,1761508195,positive,0.9,Humorous gameplay makes for an enjoyable experience.,The game is funny and provides an enjoyable gaming experience.,"[""funny"", ""game"", ""humor"", ""entertainment"", ""comedy""]","[""gameplay"", ""comedy"", ""user experience"", ""entertainment"", ""creativity""]","[""Funny game""]",[],"{""gameplay"": 0.5, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": 0.0, ""graphics"": 0.0, ""story"": 0.0, ""sound"": 0.0}",[],en,Funny game,0,false,true,false,0.8,false,none,,true,"[""Humorous character designs"", ""Comedic dialogue and scenarios"", ""Funny sound effects and music"", ""Witty in-game challenges"", ""Lighthearted storyline""]","Incorporate more comedic elements throughout the game, such as humorous character interactions and funny challenges, to enhance the overall fun and engagement for players.",none,novice,promoter,joy,false,Funny game,207419204,0.5,76561199143159268
2025-10-23,2025-10-23,french,"Very fun, in the vein of a R.E.P.O or a Lethal Company. Ideal for chaotic-fun evenings with (ex)friends, screaming in the proximity chat 'WHERE IS THE PIZZERIA FOR THE LOVE OF A GHOUL'.",true,2,0,0,true,false,0,2,307,307,1761254644,positive,0.9,Chaotic fun game for evenings with friends.,"A fun, chaotic game perfect for evenings with friends, filled with laughter and excitement.","[""chaotic-fun"", ""proximity chat"", ""R.E.P.O"", ""Lethal Company"", ""evenings"", ""friends"", ""screaming"", ""pizzeria""]","[""multiplayer gaming"", ""social interaction"", ""humor"", ""chaos"", ""friendship""]","[""Very fun gameplay"", ""Similar to R.E.P.O and Lethal Company"", ""Ideal for chaotic-fun evenings"", ""Encourages interaction with friends"", ""Engaging proximity chat experience""]",[],"{""gameplay"": 1.0, ""controls"": 1.0, ""performance"": 1.0, ""bugs"": 0.0, ""multiplayer"": 1.0, ""atmosphere"": 1.0, ""fun_factor"": 1.0}","[""Proximity chat functionality"", ""In-game location hints or maps (e.g., pizzeria location)"", ""Enhanced multiplayer features for chaotic gameplay"", ""Voice chat options for team coordination""]",fr,"Ideal for chaotic-fun evenings with (ex)friends, screaming in the proximity chat 'WHERE IS THE PIZZERIA'.",0,false,true,false,0.9,false,none,,true,"[""Proximity chat enhancements"", ""New chaotic game modes"", ""In-game pizza delivery mechanic"", ""Character customization options""]","Consider adding a proximity chat feature that allows for more immersive communication during gameplay, as well as introducing a pizza delivery mechanic to enhance the chaotic fun.",none,régulier,promoter,joy,true,"Très fun, dans la lignée d’un R.E.P.O ou d’un Lethal Company.
Idéal pour des soirées chaotic-fun entre (ex)amis, à hurler dans le proximity tchat ""Où EST LA PIZZERIA NOM D'UNE GOULE"".

",207418737,0.5,76561198118291649
2025-10-23,2025-10-23,english,"I just wanted to deliver a pizza. Five minutes later, a creepy pizza man whispered 'hot and ready' directly into my soul and sent me straight to the infirmary. Then I beat a Gollum to death with pepperoni. Now I’m emotionally attached to mozzarella, and my teammates are still looking for the piggy bank. 10/10, would deliver again.",true,32,19,1,true,false,247,37,463,314,1761254667,positive,0.95,Unexpected chaos in pizza delivery leads to hilarious adventure.,"A humorous and chaotic pizza delivery experience leads to unexpected emotional attachments and memorable moments, earning a perfect score.","[""pizza"", ""creepy"", ""Gollum"", ""pepperoni"", ""emotionally attached"", ""teammates"", ""infirmary"", ""delivery""]","[""humor"", ""absurdity"", ""teamwork"", ""food"", ""surreal experiences""]","[""Unique and humorous gameplay experience"", ""Engaging and memorable characters"", ""Creative use of pizza-themed elements"", ""High replay value indicated by 'would deliver again'""]","[""Potentially unsettling or creepy elements for some players"", ""Confusing storyline or objectives (e.g., searching for a piggy bank)""]","{""gameplay"": 1.0, ""controls"": 1.0, ""performance"": 1.0, ""bugs"": 0.0, ""story"": 1.0, ""graphics"": 1.0, ""sound"": 1.0, ""multiplayer"": 1.0}","[""Ability to deliver pizza without creepy interruptions"", ""Option to customize character interactions with NPCs"", ""More diverse and engaging side quests related to pizza delivery"", ""Enhanced emotional attachment mechanics for food items"", ""Improved teammate AI for better collaboration in finding items""]",en,I beat a Gollum to death with pepperoni. Now I’m emotionally attached to mozzarella.,0,true,true,false,0.6,false,none,,true,"[""Improved delivery character interactions"", ""Enhanced emotional engagement with food items"", ""In-game health recovery options after encounters""]","Consider adding more diverse and engaging character interactions during deliveries to enhance the experience. Additionally, implementing a system for emotional attachments to food items could deepen player engagement.",<30min,hardcore,promoter,joy,false,"I just wanted to deliver a pizza.
Five minutes later, a creepy pizza man whispered “hot and ready” directly into my soul and sent me straight to the infirmary.
Then I beat a Gollum to death with pepperoni. Now I’m emotionally attached to mozzarella, and my teammates are still looking for the piggy bank.
10/10, would deliver again.",207418217,0.7,76561198077906222
2025-10-23,2025-10-23,french,"Great game! The atmosphere is top-notch, we already had some scares with the buddies hehe. You have to get used to not having a minimap, but once you know the map a bit, it's no longer a problem.",true,0,0,0,true,false,0,6,158,158,1761254776,positive,0.95,"Great atmosphere and scares, map navigation takes time.","The game offers a fantastic atmosphere and scares, but players need to adjust to the lack of a minimap.","[""atmosphere"", ""scares"", ""buddies"", ""minimap"", ""map""]","[""gameplay experience"", ""multiplayer interaction"", ""exploration"", ""immersion"", ""navigation""]","[""Great game"", ""Top-notch atmosphere"", ""Provides scares"", ""Fun to play with friends""]","[""No minimap"", ""Initial difficulty in navigating the map""]","{""gameplay"": 1.0, ""controls"": 0.0, ""performance"": 1.0, ""bugs"": 0.0, ""atmosphere"": 1.0, ""difficulty"": 0.0, ""learning_curve"": 0.0}","[""Add a minimap feature""]",fr,"Great game! The atmosphere is top-notch, we already had some scares with the buddies.",0,false,true,false,0.9,false,none,,true,"[""Minimap"", ""Enhanced map navigation""]","Consider adding a minimap feature to assist players in navigation, especially for newcomers. This could enhance the overall gameplay experience while maintaining the game's atmosphere.",none,régulier,promoter,joy,true,"Super jeu!
L'ambiance est au top, on s'est déjà fait quelques frayeurs avec les potos héhé.
Il faut s'habituer à ne pas avoir de minimap mais une fois qu'on connait un peu la map ce n'est plus un problème.",207417612,0.5,76561198205335076
2025-10-23,2025-10-23,english,My friend and I played Pizza Deathlivery. Now I need a new friend.,true,0,4,0,true,false,0,15,35,35,1761253597,negative,0.8,"Game fun, but lost a friend playing it.","The game was enjoyable, but it led to losing a friend.","[""Pizza Deathlivery"", ""friend"", ""played"", ""new"", ""need""]","[""friendship"", ""gaming experience"", ""multiplayer"", ""humor"", ""social interaction""]","[""Fun gameplay experience with friends""]","[""May lead to losing friends""]","{""gameplay"": -1.0, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": 0.0, ""multiplayer"": -1.0, ""fun"": -1.0}","[""Add a friend matchmaking system""]",en,My friend and I played Pizza Deathlivery. Now I need a new friend.,0,false,true,false,0.8,false,none,,true,"[""Friend matchmaking system"", ""In-game friend invitation feature""]","Implement a friend matchmaking system to help players find new friends to play with. Additionally, an in-game invitation feature could enhance social interactions.",none,novice,detractor,disappointment,false,My friend and I played Pizza Deathlivery. Now I need a new friend.,207416673,0.4,76561198024897841
2025-10-23,2025-10-23,english,I'm scared but I love pizza so it's a yes.,true,2,2,0,true,false,986,88,93,93,1761247038,positive,0.7,Scared but enthusiastic about pizza-themed game.,The reviewer feels scared yet excited about the pizza-themed game.,"[""scared"", ""love"", ""pizza"", ""yes""]","[""fear"", ""food"", ""preference"", ""decision-making"", ""emotional response""]","[""Love for pizza"", ""Excitement about the game""]","[""Feeling scared""]","{""gameplay"": 0.5, ""controls"": 0.0, ""performance"": 0.0, ""bugs"": 0.0, ""graphics"": 0.0, ""story"": 0.0, ""sound"": 0.0}",[],en,I'm scared but I love pizza so it's a yes.,0,false,true,false,0.8,false,none,,true,"[""Pizza customization options"", ""Fear management tips for trying new foods""]","Consider adding a feature that allows users to customize their pizza orders extensively. Additionally, providing resources or tips for overcoming food-related fears could enhance the user experience.",none,novice,promoter,joy,false,I'm scared but i love pizza so it's a yes,207409395,0.5,76561198009798179
2025-10-23,2025-10-23,french,"Really fun when done with friends! The gameplay seems simple at first, but has a satisfying learning curve, until you are able to complete the main goal: win 5 stars for your restaurant. Highly recommended!",true,1,0,0,true,false,72,1,733,148,1761497808,positive,0.95,Fun multiplayer game with a satisfying learning curve.,"The game is enjoyable with friends, featuring simple yet engaging gameplay and a rewarding challenge.","[""fun"", ""friends"", ""gameplay"", ""learning curve"", ""win"", ""stars"", ""restaurant"", ""recommended""]","[""multiplayer experience"", ""game mechanics"", ""progression"", ""competition"", ""social interaction""]","[""Really fun when done with friends"", ""Satisfying learning curve"", ""Gameplay seems simple at first"", ""Highly recommended""]",[],"{""gameplay"": 1.0, ""controls"": 1.0, ""performance"": 1.0, ""bugs"": 1.0, ""multiplayer"": 1.0, ""learning_curve"": 1.0, ""replay_value"": 1.0}",[],en,Really fun when done with friends! Highly recommended!,0,false,false,false,0.9,false,none,,true,"[""Multiplayer mode enhancements"", ""Additional restaurant themes"", ""More challenging levels""]","Consider adding more multiplayer features to enhance the social experience, as well as introducing new restaurant themes and challenging levels to keep the gameplay fresh and engaging.",none,régulier,promoter,joy,true,"Really fun when done with friends !
The gameplay seems simple at first, but has a satisfying learning curve, until you are able to complete the main goal : win 5 stars for your restaurant.
Highly recommended !",207404106,0.5,76561198295835605
2025-10-23,2025-10-23,french,"""Lethal-like"" very funny, with a cool art style and SCARY mobs",true,1,0,0,true,false,411,25,59,0,1748113326,positive,0.9,Funny game with cool art and scary enemies.,Lethal-like is a humorous game featuring great art and frightening mobs.,"[""Lethal-like"", ""funny"", ""art style"", ""scary"", ""mobs""]","[""humor"", ""artistic design"", ""game mechanics"", ""horror elements"", ""gameplay experience""]","[""Very funny"", ""Cool art style"", ""Scary mobs""]",[],"{""gameplay"": 1.0, ""controls"": 1.0, ""performance"": 1.0, ""bugs"": 0.0, ""art_style"": 1.0, ""difficulty"": 1.0, ""enemy_design"": 1.0}",[],fr,"""Lethal-like"" very funny, with a cool art style and SCARY mobs",0,false,true,false,0.9,false,none,,true,"[""Lethal-like gameplay mechanics"", ""Unique art style"", ""Scary mob designs""]","Consider incorporating gameplay elements inspired by 'Lethal' to enhance player engagement, while ensuring the art style remains distinct and visually appealing. Additionally, focus on creating diverse and frightening mob designs to elevate the overall atmosphere.",none,novice,promoter,joy,true,"""Lethal-like"" très marrant, avec une DA cool et des mobs FLIPPANTS",207397476,0.5,76561198071890272
